paragraph,Text
<PARAGRAPH 7.6.2.2.>,A suitable apparatus for the tests specified in Paragraph-7.6.2.1. above is described in Annex-4 to this Regulation. The design of any such test apparatus shall ensure that the required acceleration is given before the webbing is withdrawn out of the retractor by more than 5 mm and that the withdrawal takes place at an average rate of increase of acceleration of at least 55 g/s7 and not more than 150 g/s7 in testing sensitivity for strap movement and of at least 25 g/s7 and not more than 150 g/s7 in testing sensitivity for vehicle deceleration.7
<PARAGRAPH 7.6.2.3.>,"To check conformity with the requirements of Paragraph-6.2.5.3.1.3. Paragraph-6.2.5.3.1.4., the retractor shall be mounted on a horizontal table and the table tilted with a speed not exceeding 2° per second until locking has occurred. The test shall be repeated with tilting in other directions to ensure that the requirements are fulfilled."
<PARAGRAPH 7.6.3.>,Dust resistance
<PARAGRAPH 7.6.3.1.>,"The retractor shall be positioned in a test chamber as described in Annex-5 to this Regulation. It shall be mounted in an orientation similar to that in which it is mounted in the vehicle. The test chamber shall contain dust as specified in Paragraph-7.6.3.2. below. A length of 500 mm of the strap shall be extracted from the retractor and kept extracted, except that it shall be subjected to 10 complete cycles of retraction and withdrawal within one or two minutes after each agitation of the dust. For a period of five hours, the dust shall be agitated every 20 minutes for five seconds by compressed air free of oil and moisture at a gauge pressure of 5.5 · 105 ± 0.5 · 105 Pa entering through an orifice Paragraph-1.5 0.1 mm in diameter. 7 9.81 m/sP2"
<PARAGRAPH 7.6.3.2.>,The dust used in the test described in Paragraph-7.6.3.1. above shall consist of about 1 kg of dry quartz. The particle size distribution is as follows: (a) Pameter: 99 to 100 per cent; (b) P (c) P
<PARAGRAPH 7.6.4.>,Retracting forces
<PARAGRAPH 7.6.4.1.>,"The retracting force shall be measured with the safety-belt assembly fitted to a dummy as for the dynamic test prescribed in Paragraph-7.7. below. The strap tension shall be measured at the point of contact with (but just clear of) the dummy while the strap is being retracted at the approximate rate of 0.6 m/min. In the case of a safety-belt with tension-reducing device, the retracting force and strap tension shall be measured with the tension-reducing device in both operation mode and non-operation mode."
<PARAGRAPH 7.6.4.2.>,"Before the dynamic test described in Paragraph-7.7. below the seated dummy, which is clothed with a cotton shirt, shall be tilted frontward until 350 mm of the strap is withdrawn from retractor, and then released to the initial position."
<PARAGRAPH 7.7.>,Dynamic test of belt assembly or of the restraint system
<PARAGRAPH 7.7.1.>,"The belt assembly shall be mounted on a trolley equipped with the seat and the general anchorages as defined in Annex-6, Figure_1, to this Regulation. However, if the belt assembly is intended for a specific vehicle or for specific types of vehicle, the distances between the manikin and the anchorages shall be determined by the Technical Service conducting the tests, either in conformity with the instructions for fitting supplied with the belt or in conformity with the data supplied by the manufacturer of the vehicle. If the belt is equipped with a belt adjustment device for height such as defined in Paragraph-2.14.6. above, the position of the device and the means of securing it shall be the same as those of the vehicle design. In that case, when the dynamic test has been carried out for a type of vehicle it need not be repeated for other types of vehicle where each anchorage point is less than 50 mm distant from the corresponding anchorage point of the tested belt. Alternatively, manufacturers may determine hypothetical anchorage positions for testing in order to enclose the maximum number of real anchorage points."
<PARAGRAPH 7.7.1.1.>,"In the case of a safety-belt or restraint system forming part of an assembly for which type approval is requested as a restraint system, the safety-belt shall be mounted either as defined in Paragraph-7.7.1. or on the part of the vehicle structure to which the restraint system is normally fitted and this part shall be rigidly attached to the test trolley in the way prescribed in Paragraph-7.7.1.2. to"
<PARAGRAPH 7.7.1.6.>,"below. In the case of a safety-belt or restraint system with pre-loading devices relying on component parts other than those incorporated in the belt assembly itself, the belt assembly shall be mounted in conjunction with the necessary additional vehicle parts on the test trolley in the manner prescribed in Paragraph-7.7.1.2. to"
<PARAGRAPH 7.7.1.6.>,"below. Alternatively, in the case where those devices cannot be tested on the test trolley, the manufacturer may demonstrate by a conventional frontal impact test at 50 km/h in conformity with the procedure ISO 3560 (1975) that the device complies with the requirements of this Regulation."
<PARAGRAPH 7.7.1.2.>,"The method used to secure the vehicle during the test shall not be such as to strengthen the anchorages of the seats or safety-belts or to lessen the normal deformation of the structure. No forward part of the vehicle shall be present which by limiting the forward movement of the manikin excepting the foot, would reduce the load imposed on the restraint system during the test. The parts of the structure eliminated can be replaced by parts of equivalent strength provided they do not hinder the forward movement of the manikin."
<PARAGRAPH 7.7.1.3.>,A securing device shall be regarded as satisfactory if it produces no effect on an area extending over the whole width of the structure and if the vehicle or the structure is blocked or fixed in front at a distance of not less than 500 mm from the anchorage of the restraint system. At the rear the structure shall be secured at a sufficient distance rearwards of the anchorages to ensure that the requirements of Paragraph-7.7.1.2. above are fulfilled.
<PARAGRAPH 7.7.1.4.>,"The seats of the vehicle shall be fitted and shall be placed in the position for driving use chosen by the Technical Service conducting approval tests to give the most adverse conditions with respect to strength, compatible with installing the manikin in the vehicle. The positions of the seats shall be stated in the report. The seat back, if adjustable for inclination, shall be locked as specified by the manufacturer or, in the absence of any specification, to an actual seat back angle as near as possible to 25° in the case of vehicles of categories M1 and N1 as near as possible to 15° in the case of vehicles of all other categories."
<PARAGRAPH 7.7.1.5.>,For the assessment of the requirements in Paragraph-6.4.1.4.1. Paragraph-6.4.1.4.1.1. the seat shall be positioned in its most forward driving position appropriate to the dimensions of the manikin.
<PARAGRAPH 7.7.1.6.>,For the assessment of the requirements in Paragraph-6.4.1.4.1. Paragraph-6.4.1.4.1.2. the seat adjustment shall be:
<PARAGRAPH 7.7.1.6.1.>,For front passenger seats: the occupant in the front shall be in its most forward travelling position according to the dimensions of the manikin. The positions of the seats shall be stated in the report.
<PARAGRAPH 7.7.1.6.2.>,"For rear seats: For any testing position of rear seated occupants, the position of the tested seating position, shall be considered as positioned to the seats R-Point. If the seat back is adjustable, the seat back angle should be adjusted using the 3-D H Point machine with its torso angle as close as possible to 10°. The seating position in front of the tested seating position shall be adjusted to the middle position of travel and height or in the nearest locking position thereto. If the seat back of this seat is adjustable, the seat back angle should be adjusted using the 3-D H Point machine with its torso angle as close as possible to 10°. This may be proven by a contour on CAD or drawing of the in-vehicle situation."
<PARAGRAPH 7.7.1.7.>,"Alternatively to Paragraph-7.7.1.5. Paragraph-7.7.1.6., in the case where those devices cannot be tested on the test trolley, the manufacturer may demonstrate by a conventional frontal impact test at 50 km/h in conformity with the procedure ISO 3560:2013 that the device complies with the requirements of this Regulation."
<PARAGRAPH 7.7.1.8.>,All the seats of any group of seats shall be tested simultaneously.
<PARAGRAPH 7.7.1.9.>,"The dynamic tests of the harness belt system shall be carried out without the crotch strap (assembly), if there is any."
<PARAGRAPH 7.7.2.>,The belt assembly shall be attached to the manikin in Annex-7 to this Regulation as follows: a board 25 mm thick shall be placed between the back of the manikin and the seat back. The belt shall be firmly adjusted to the manikin. The board shall then be removed so that the entire length of its back is in contact with the seat back. A check shall be made to ensure that the mode of engagement of the two parts of the buckle entails no risk of reducing the reliability of locking.
<PARAGRAPH 7.7.3.>,The free ends of the straps shall extend sufficiently far beyond the adjusting devices to allow for slip.
<PARAGRAPH 7.7.4.>,Deceleration or acceleration devices The applicant shall choose to use one of the two following devices:
<PARAGRAPH 7.7.4.1.>,"Deceleration test device The trolley shall be so propelled that at the moment of impact its free running speed is 50 km/h ± 1 km/h and the manikin remains stable. The stopping distance of the trolley shall be 40 cm ± 5 cm. The trolley shall remain horizontal throughout deceleration. The deceleration of the trolley shall be achieved by using the apparatus described in Annex-6 to this Regulation or any other device giving equivalent results. This apparatus shall comply with the performance hereafter specified: The deceleration curve of the trolley, weighted with inert mass to produce a total mass of 455 kg ± 20 kg for safety-belts tests and 910 kg ± 40 kg for restraining systems tests where the nominal mass of the trolley and vehicle structure is 800 kg, shall remain within the hatched area of the graph in Annex-8. If necessary, the nominal mass of the trolley and attached vehicle structure can be increased by increments of 200 kg, in which case, an additional inert mass of 28 kg per increment shall be added. In no case shall the total mass of the trolley and vehicle structure and inert masses differ from the nominal value for calibration tests by more than ±40 kg. During calibration of the stopping device, the speed of the trolley shall be 50 km/h ± 1 km/h and the stopping distance shall be of 40 cm ± 2 cm."
<PARAGRAPH 7.7.4.2.>,"Acceleration test device The trolley shall be so propelled that its total velocity change V is 51 km/h km/h. The trolley shall remain horizontal during the acceleration. The acceleration of the trolley shall be achieved by using the apparatus complying with the performance hereafter specified: The acceleration curve of the trolley, weighted with inert mass, shall remain within the hatched area of the graph in Annex-8, and stay above the segment defined by the coordinates 10 g, 5 ms and 20 g, 10 ms. The start of the impact (T0) is defined, according to ISO 17 373 (2005) for a level of acceleration of 0.5 g. In no case shall the total mass of the trolley and vehicle structure and inert masses differ from the nominal value for calibration tests by more than ±40 velocity change V shall be 51 km/h km/h. Despite the fulfilment of the above requirements, the Technical Service shall use a mass of trolley (equipped with its seats), as specified in Paragraph-1. of Annex-6, greater than 380 kg."
<PARAGRAPH 7.7.5.>,"The trolley speed immediately before impact (only for deceleration trolleys, needed for stopping distance calculation), the trolley acceleration or deceleration, the forward displacement of the manikin and the speed of the chest at a 300 mm displacement of the chest shall be measured. The velocity change will be calculated by integration of the recorded trolley acceleration or deceleration. The distance to achieve the first 50 km/h km/h of the velocity change of the trolley may be calculated by double integration of the recorded trolley deceleration."
<PARAGRAPH 7.7.6.>,"After impact, the belt assembly or restraint system and its rigid parts shall be inspected visually, without opening the buckle, to determine whether there has been any failure or breakage. In the case of restraint systems it shall also be ascertained, after the test, whether the parts of the vehicle structure which are attached to the trolley have undergone any visible permanent deformation. If there is any such deformation this shall be taken into account in any calculation made in accordance with Paragraph-6.4.1.4.1. above."
<PARAGRAPH 7.7.7.>,"However, if the tests were performed at a higher speed and/or the acceleration curve have exceeded the upper level of the hatched area and the safety belt meets the requirements, the test shall be considered satisfactory."
<PARAGRAPH 7.8.>,Buckle-opening test
<PARAGRAPH 7.8.1.>,"For this test, belt assemblies or restraint devices which have already undergone the dynamic test in conformity with Paragraph-7.7. above shall be used."
<PARAGRAPH 7.8.2.>,"The belt assembly shall be removed from the test trolley without the buckle being opened. A load shall be applied to the buckle by direct traction via the straps tied to it so that all the straps are subjected to the force of daN. (It is understood that n is the number of straps linked to the buckle when it is in a locked position.) In the case where the buckle is connected to a rigid part, the load shall be applied at the same angle as the one formed by the buckle and the rigid end during the dynamic test. A load shall be applied at a speed of 400 ± 20 mm/min to the geometric centre of the buckle-release button along a fixed axis running parallel to the initial direction of motion of the button. During the application of the force needed to open the buckle, the buckle shall be held by a rigid support. The load quoted above shall not exceed the limit indicated in Paragraph-6.2.2.5. above. The point of contact of the test equipment shall be spherical in form with a radius of 2.5 mm ± 0.1 mm. It shall have a polished metal surface."
<PARAGRAPH 7.8.3.>,The buckle-opening force shall be measured and any failure of the buckle noted.
<PARAGRAPH 7.8.4.>,"After the buckle-opening test, the components of the belt assembly or of the restraint device which have undergone the tests prescribed in Paragraph-7.7. above shall be inspected and the extent of the damage sustained by the belt assembly or restraint device during the dynamic test shall be recorded in the test report."
<PARAGRAPH 7.9.>,Additional tests on safety-belts with pre-loading devices
<PARAGRAPH 7.9.1.>,"Conditioning The pre-loading device may be separated from the safety-belt to be tested and kept for 24 hours at a temperature of 60 ± 5 °C. The temperature shall then be raised to 100 ± 5 °C for two hours. Subsequently it shall be kept for 24 hours at a temperature of -30 ± 5 °C. After being removed from conditioning, the device shall warm up to ambient temperature. If it has been separated it shall be fitted again to the safety-belt."
<PARAGRAPH 7.10.>,Test report
<PARAGRAPH 7.10.1.>,"The test report shall record the results of all the tests in Paragraph-7. above and in particular: (a) The type of device used for the test (acceleration or deceleration device); (b) The total velocity change; (c) The trolley speed immediately before impact only for deceleration trolleys; (d) The acceleration or deceleration curve during all the velocity change of the trolley; (e) The maximum forward displacement of the manikin; (f) The place if it can be varied occupied by the buckle during the test; (g) The buckle-opening force; (h) Any failure or breakage; (i) contact should be evaluated versus the movement of the manikin in the sled by the Technical Service in this report. If by virtue of Paragraph-7.7.1. the anchorages prescribed in Annex-6 to this Regulation have not been respected, the test report shall describe how the belt assembly or the restraint system was installed and shall specify important angles and dimensions."
<PARAGRAPH 8.>,Requirements concerning the installation in the vehicle
<PARAGRAPH 8.1.>,Safety-belt and restraint systems equipment
<PARAGRAPH 8.1.1.>,"With the exception of seating intended solely for use when the vehicle is stationary, the seats of vehicles of categories M1, M2 (of Class III or B8), M3 (of Class III or B8) and N shall be equipped with safety-belts or restraint systems which satisfy the requirements of this Regulation. Contracting Parties applying this Regulation may demand the installation of safety belts on M2 and M3 vehicles belonging to Class II. When fitted, the safety belts and/or restraint systems in Class I, II or A vehicles belonging to category M2 or M3 have to be in compliance with the requirements of this Regulation. Contracting Parties may, under national law, allow the installation of safety belts or restraint systems other than those covered by this Regulation provided that they are intended for disabled people. Restraint systems complying with the provisions of Annex-8 of the 02 series of amendments to UN Regulation-No._107 are exempted from the provisions of this Regulation. Class I, or A vehicles belonging to category M2 or M3 may be fitted with safety belts and/or restraint systems conforming to the requirements of this Regulation. Only vehicles belonging to category M2 or M3 may be fitted with restraint systems comprising a flexible shoulder adjustment device for height ( Paragraph-2.14.7.)."
<PARAGRAPH 8.1.2.>,"The types of safety-belts or restraint systems for each seating position where installation is required shall be those specified in Annex-16 (with which neither non-locking retractors ( Paragraph-2.14.1.) nor manually unlocking retractor ( Paragraph-2.14.2.) can be used). For all seating positions where lap belts type B are specified in Annex-16 lap belts type Br3 are permitted except in the case that, in use, they retract to such an extent as to reduce comfort in a notable way after normal buckling up."
<PARAGRAPH 8.1.2.1.>,"However, for outboard seating positions, other than front, of vehicles of the category N1 shown in Annex-16 and marked with the symbol Ø, the installation of a lap belt of type Br4m or Br4Nm is allowed, where there exists a passage between a seat and the nearest side wall of the vehicle intended to permit access of passengers to other parts of the vehicle. A space between a seat and the side wall is considered as a passage, if the distance between that side wall, with all doors closed, and a vertical longitudinal plane passing through the centre line of the seat concerned measured at the R-point position and perpendicularly to the median longitudinal plane of the vehicle is more than 500 mm. 8 As defined in the Consolidated Resolution on the Construction of Vehicles (R.E.3.), document ECE/TRANS/WP.29/78/Rev.6, para. 2 - www.unece.org/trans/main/wp29/wp29wgs/wp29gen/wp29resolutions.html"
<PARAGRAPH 8.1.3.>,Where no safety-belts are required any type of safety-belt or restraint system conforming to this Regulation may be provided at the choice of the manufacturer. A-type belts of the types permitted in Annex-16 may be provided as an alternative to lap belts for those seating positions where lap belts are specified in Annex-16.
<PARAGRAPH 8.1.4.>,"On three point belts fitted with retractors, one retractor shall operate at least on the diagonal strap."
<PARAGRAPH 8.1.5.>,Except for vehicles of category M1 an emergency locking retractor of type 4N ( Paragraph-2.14.5.) may be permitted instead of a retractor of type 4 ( Paragraph-2.14.4.) where it has been shown to the satisfaction of the services responsible for the tests that the fitting of a type 4 retractor would not be practical.
<PARAGRAPH 8.1.6.>,"For the front outboard and the front centre seating positions shown in Annex-16 and marked with the symbol , lap belts of the type specified on that annex shall be considered adequate where the windscreen is located outside the reference zone defined in Annex-1 to UN Regulation-No._21. As regards safety-belts, the windscreen is considered as part of the reference zone when it is capable of entering into static contact with the test apparatus according to the method described in Annex-1 of UN Regulation-No._21."
<PARAGRAPH 8.1.7.>,"-point belts of a type specified in Annex-16 shall be provided unless one of the following conditions is fulfilled, in which case two-point belts of a type specified in Annex-16 may be provided."
<PARAGRAPH 8.1.7.1.>,"There is a seat or other vehicle parts conforming to Paragraph-3.5. of Annex-1 to UN Regulation-No._80 directly in front; Paragraph-8.1.7.2. No part of the vehicle is in or, when the vehicle is in motion, capable of being in the reference zone; Paragraph-8.1.7.3. Parts of the vehicle within the said reference zone comply with the energy absorbing requirements set out in Annex-6 of UN Regulation-No._80."
<PARAGRAPH 8.1.8.>,"Every passenger seating position which is fitted with a frontal protection airbag shall be provided with a warning against the use of a rearward-facing child restraint in that seating position. As a minimum, this information shall consist of a label containing clear warning pictograms as indicated below: The overall dimensions shall be at least 120 x 60 mm or the equivalent area. The label shown above may be adapted in such a way that the layout differs from the example above; however, the content shall meet the above prescriptions."
<PARAGRAPH 8.1.9.>,"In the case of a frontal protection airbag in the front passenger seat, the warning shall be durably affixed to each face of the passenger front sun visor in such a position that at least one warning on the sun visor is visible at all times, irrespective of the position of the sun visor. Alternatively, one warning shall be located on the visible face of the stowed sun visor and a second warning shall be located on the roof behind the visor, so, at least one warning is visible all times. It shall not be possible to easily remove the warning label from the visor and the roof without any obvious and clearly visible damage remaining to the visor or the roof in the interior of the vehicle. If the vehicle does not have a sun visor or roof, the warning label shall be positioned in a location where it is clearly visible at all times. In the case of a frontal protection airbag for other seats in the vehicle, the warning shall be directly ahead of the relevant seat, and clearly visible at all Label outline, vertical and horizontal line black White background White background Top symbols black, with yellow or amber background Pictogram images shall be grouped, exact or larger as well as in the indicated colours red, black and white Pictogram according to ISO 2575:2004 - Z.01 shall be exact or larger as well as in the specified colours red, black and white times to someone installing a rear-facing child restraint on that seat. The requirements of this paragraph and Paragraph-8.1.8. do not apply to those seating positions equipped with a device which automatically deactivates the frontal protection airbag assembly when any rearward facing child restraint is installed."
<PARAGRAPH 8.1.10.>,"Detailed information, making reference to the warning, shall be contained in the owner's manual of the vehicle; as a minimum, the following text in all official languages of the country or countries where the vehicle could reasonably be expected to be registered (e.g. within the territory of the European Union, in Japan, in Russian Federation or in New Zealand, etc.), shall at least include: ""NEVER use a rearward facing child restraint on a seat protected by an ACTIVE AIRBAG in front of it, DEATH or SERIOUS INJURY to the CHILD can occur."" The text shall be accompanied by an illustration of the warning label as found in the vehicle. The information shall be easily found in the owner's manual (e.g. specific reference to the information printed on the first page, identifying page tab or separate booklet, etc.). The requirements of this paragraph do not apply to vehicles of which all passenger seating positions are equipped with a device which automatically deactivates the frontal protection airbag assembly when any rearward facing child restraint is installed."
<PARAGRAPH 8.1.11.>,"In the case of seats capable of being turned to or placed in other orientations, designed for use when the vehicle is stationary, the requirements of Paragraph-8.1.1. above shall only apply to those orientations designated for normal use when the vehicle is travelling on a road, in accordance with this Regulation."
<PARAGRAPH 8.2.>,General requirements
<PARAGRAPH 8.2.1.>,"Safety-belts, restraint systems, ISOFIX child restraint systems according to Table_2 of Annex-17 Annex-3, as well as i-Size child restraint systems according to Table_3 of Annex-17 Annex-3, shall be fixed to anchorages and in case of i-Size child restraint systems, supported by a vehicle floor contact surface, conforming to the specifications of UN Regulation-No._14, such as the design and dimensional characteristics, the number of anchorages, and the strength requirements."
<PARAGRAPH 8.2.2.>,"The safety-belts, restraint systems and child restraint systems recommended by the manufacturer according to Tables 1 to 3 of Annex-17 Annex-3, shall be so installed that they will work satisfactorily and reduce the risk of bodily injury in the event of an accident. In particular, they shall be so installed that:"
<PARAGRAPH 8.2.2.1.>,The straps are not liable to assume a dangerous configuration;
<PARAGRAPH 8.2.2.2.>,The danger of a correctly positioned belt slipping from the shoulder of a wearer as a result of his/her forward movement is reduced to a minimum;
<PARAGRAPH 8.2.2.3.>,"The risk of the strap deteriorating through contact with sharp parts of the vehicle or seat structure, and child restraint systems recommended by the manufacturer according to Tables 1 to 3 of Annex-17 Annex-3, is reduced to a minimum;"
<PARAGRAPH 8.2.2.4.>,"The design and installation of every safety-belt provided for each seating position shall be such as to be readily available for use. Furthermore, where the complete seat or the seat cushion and/or the seat back can be folded to permit access to rear of the vehicle or to goods or luggage compartment, after folding and restoring those seats to the seating position, the safety-belts provided for those seats shall be accessible for use or can be easily recovered from under or behind the seat, by one person, according to instructions in the vehicle users handbook, without the need for that person to have training or practice;"
<PARAGRAPH 8.2.2.5.>,"The Technical Service shall verify that, with the buckle tongue engaged in the buckle:"
<PARAGRAPH 8.2.2.5.1.>,"The possible slack in the belt does not prevent the correct installation of child restraint systems recommended by the manufacturer, Paragraph-8.2.2.5.2. In the case of three-point belts, a tension of at least 50 N can be established in the lap section of the belt by external application of tension in the diagonal section of the belt, when positioned: (a) On a 10-year manikin as specified in Annex-8, Annex-1 to UN Regulation-No._44 and set in accordance with Annex-17, Annex-4 to the present Regulation; (b) Or on the fixture specified in Annex-17, Annex-1, Figure_1 to the present Regulation for the seats that enable the installation of a child restraint device of universal category."
<PARAGRAPH 8.3.>,Special requirements for rigid parts incorporated in safety-belts or restraint systems
<PARAGRAPH 8.3.1.>,"Rigid parts, such as the buckles, adjusting devices and attachments, shall not increase the risk of bodily injury to the wearer or to other occupants of the vehicle in the event of an accident."
<PARAGRAPH 8.3.2.>,"The device for releasing the buckle shall be clearly visible to the wearer and within his easy reach and shall be so designed that it cannot be opened inadvertently or accidentally. The buckle shall also be located in such a position that it is readily accessible to a rescuer needing to release the wearer in an emergency. The buckle shall be so installed that, both when not under load and when sustaining the wearer's mass, it is capable of being released by the wearer with a single simple movement of either hand in one direction. In the case of a safety-belts or restraint systems for front outboard seating positions, except if these are harness belts, the buckle shall also be capable of being locked in the same manner. A check shall be made to ensure that, if the buckle is in contact with the wearer, the width of the contact surface is not less than 46 mm. A check shall be made to ensure that, if the buckle is in contact with the wearer, the contact surface satisfies the requirements of Paragraph-6.2.2.1. of this Regulation."
<PARAGRAPH 8.3.3.>,"When the belt is being worn, it shall either adjust automatically to fit the wearer or be so designed that the manual adjusting device is readily accessible to the wearer when seated and is convenient and easy to use. It shall also be possible for it to be tightened with one hand to suit the build of the wearer and the position of the vehicle seat."
<PARAGRAPH 8.3.4.>,"Safety-belts or restraint systems incorporating retractors shall be so installed that the retractors are able to operate correctly and stow the strap efficiently. In case of both a belt adjusting device for height as well as a flexible shoulder adjustment device for height, in at least its highest and its lowest position, checks shall be made that the retractor automatically adjusts the strap to the shoulder of the concerned wearer after buckling, as well as that the tongue-plate rolls up in case of an unbuckling."
<PARAGRAPH 8.3.5.>,"In order to inform the vehicle user(s) of the provisions made for the transport of children, vehicles of categories M1, M2, M3 and N1 shall meet the information requirements of Annex-17. Any vehicle of category M1 shall be equipped with ISOFIX positions, in accordance with the relevant prescriptions of UN Regulation-No._14. The first ISOFIX position shall allow at least the installation of one out of the three forward-facing fixtures as defined in Annex-2 of Annex-17; the second ISOFIX position shall allow at least the installation of one out of the three rear-facing fixtures as defined in Annex-2 of Annex-17. For this second ISOFIX position, in case where the installation of the rear-facing fixture is not possible on the second row of seats of the vehicle due to its design, the installation of one out of the six fixtures is allowed in any position of the vehicle."
<PARAGRAPH 8.3.6.>,"Any i-Size seating position shall allow the installation of the ISOFIX child restraint fixtures ""ISO/F2X"" (B1), ""ISO/R2"" (D) and the support leg installation assessment volume as defined in Annex-2 to Annex-17. The support leg installation assessment volume is characterized as follows (see also Annex-17, Annex-2, Figures 8 and 9, to this Regulation): (a) Lateral limitation: By two planes parallel to and 100 mm apart from the median longitudinal plane of the child restraint fixture installed in the respective seating position; (b) Forward limitation: By a plane perpendicular to the plane given by the child restraint fixture bottom surface and perpendicular to the median longitudinal plane of the child restraint fixture, 695 mm apart from the plane passing through the centerlines of the ISOFIX lower anchorages and being perpendicular to the CRF bottom surface; (c) Rearward limitation: (i) Above the level of the bottom surface of the child restraint fixture by the front surface of the child restraint fixture, and (ii) Below the level of the bottom surface of the child restraint fixture by a plane perpendicular to the plane given by the child restraint fixture bottom surface and perpendicular to the median longitudinal plane of the child restraint fixture, 585 mm apart from the plane passing through the centerlines of the ISOFIX lower anchorages and being perpendicular to the CRF bottom surface; (d) Height limitation: (i) Above the level of the bottom surface of the child restraint fixture by a plane which is parallel to the child restraint bottom surface and 85 mm above this surface, and (ii) Below the level of the bottom surface of the child restraint fixture by the upper surface of the vehicle floor (incl. trim, carpet, foam, etc.). The pitch angle used for the geometrical assessment above shall be as measured in Paragraph-5.2.3.4. of UN Regulation-No._14. There shall be no interference between the support leg installation assessment volume and any vehicle part. Compliance with this requirement can be proven by a physical test or computer simulation or representative drawings."
<PARAGRAPH 8.4.>,Safety-belt reminder equipment
<PARAGRAPH 8.4.1.>,Requirements per specific seating position and exemptions
<PARAGRAPH 8.4.1.1.>,The seating position of the driver of M and N categories of vehicles9 as well as the seating positions of the occupants of seats in the same row as the driver seat of M and N categories of vehicles shall be equipped with a safety-belt reminder satisfying the requirements of Paragraph-8.4.3.
<PARAGRAPH 8.4.1.2.>,"All seating positions of the rear seat row(s) of M1 and N1 category vehicles9 shall be equipped with a safety-belt reminder satisfying the requirements of Paragraph-8.4.4. Where the vehicle manufacturer provides a safety-belt reminder system on a rear seating position in another category of vehicle, the safety-belt reminder system may be approved according to this Regulation."
<PARAGRAPH 8.4.1.3.>,"A safety-belt reminder is not compulsory on folding seats (i.e. normally folded and designed for occasional use, e.g. foldable crew seats in the buses and coaches) as well as seating positions fitted with an S-type belt (including Harness belt). Notwithstanding Paragraph-8.4.1.1. Paragraph-8.4.1.2. above, safety belt reminders are also not required for rear seats in ambulances, hearses, and motor-caravans as well as for all seats for vehicles used for transport of disabled persons, vehicles intended for use by the armed services, civil defence, fire services and forces responsible for maintaining public order."
<PARAGRAPH 8.4.2.>,General requirements
<PARAGRAPH 8.4.2.1.>,Visual warning
<PARAGRAPH 8.4.2.1.1.>,"The visual warning shall be so located as to be readily visible and recognisable in the daylight and at night time by the driver and distinguishable from other alerts. 9 As defined in the Consolidated Resolution on the Construction of Vehicles (R.E.3.), document ECE/TRANS/WP.29/78/Rev.6, para. 2 - www.unece.org/trans/main/wp29/wp29wgs/wp29gen/wp29resolutions.html (item K.01 ISO 2575:2000) Paragraph-8.4.2.1.2. The visual warning shall be a steady or flashing tell-tale."
<PARAGRAPH 8.4.2.2.>,Audible warning
<PARAGRAPH 8.4.2.2.1.>,"The audible warning shall consist of a continuous or an intermittent (pauses shall not exceed 1 second) sound signal or of continuous vocal information. Where vocal information is employed, the vehicle manufacturer shall ensure that the alert is able to employ the languages of the market into which the vehicle is intended to be placed."
<PARAGRAPH 8.4.2.2.2.>,Audible warning shall be easily recognized by the driver.
<PARAGRAPH 8.4.2.3.>,First level warning
<PARAGRAPH 8.4.2.3.1.>,The first level warning shall be at least a visual warning activated for 30 seconds or longer for seating positions covered Paragraph-8.4.1.1. and for 60 seconds or longer for seating positions covered Paragraph-8.4.1.2. when the safety-belt of any of the seats is not fastened and the ignition switch or master control switch is activated
<PARAGRAPH 8.4.2.3.2.>,The first level warning may be discontinued when: (a) None of the safety-belts which triggered the warning are unfastened; or (b) The seat or seats which triggered the warning are no longer occupied.
<PARAGRAPH 8.4.2.3.3.>,"The activation of the first level warning shall be tested according to the test procedure defined in Annex-18, Paragraph-1."
<PARAGRAPH 8.4.2.4.>,Second level warning
<PARAGRAPH 8.4.2.4.1.>,"The second level warning shall be a visual and audible signal activated for at least 30 seconds not counting periods in which the warning may stops for up to 3 seconds when at least one or any combination of the conditions at the choice of manufacturer, set out in Paragraph-8.4.2.4.1.1. to"
<PARAGRAPH 8.4.2.4.1.3.>,is/are fulfilled. The second level warning shall supersede the first level warning when the first level warning is still active.
<PARAGRAPH 8.4.2.4.1.1.>,The distance driven greater than the distance threshold. The threshold shall not exceed 500 m. The distance driven when the vehicle is not in normal operation shall be excluded.
<PARAGRAPH 8.4.2.4.1.2.>,The vehicle speed greater than the speed threshold. The threshold shall not exceed 25 km/h.
<PARAGRAPH 8.4.2.4.1.3.>,"The duration time (engine running, propulsion system activated, etc.) is greater than the duration time threshold. The threshold shall not exceed 60 seconds. The first level warning duration time and the duration time when the vehicle is not in normal operation shall be excluded."
<PARAGRAPH 8.4.2.4.2.>,"The thresholds to trigger safety belt reminder listed in Paragraph-8.4.2.4.1.1. to 8.4.2.4.1.3., may be reset when: (a) Any of the doors have been opened while the vehicle is not in normal operation; or (b) The seat or seats which triggered the warning are no longer occupied."
<PARAGRAPH 8.4.2.4.3.>,The second level warning may be discontinued when: (a) None of the safety-belts which triggered the warning are unfastened; (b) The vehicle ceases to be in normal operation; or (c) The seat or seats which triggered the warning are no longer occupied.
<PARAGRAPH 8.4.2.4.4.>,"The second level warning shall be resumed for the remainder of the required duration when one or any combination of the conditions, at the choice of the manufacturer, set out in Paragraph-8.4.2.4.1.1. to"
<PARAGRAPH 8.4.2.4.1.3.>,is/are again fulfilled.
